source path	audit output path	tracked or untracked	file type	byte size	SHA-256	binary or text	generated or authored	assigned subagent	completion state	review state
public/assets/KaTeX_Size2-Regular-Dy4dx90m.woff2	audit/public/assets/KaTeX_Size2-Regular-Dy4dx90m.woff2.txt	tracked	font	5208	d04c54219f9eaec6d4d4fd42dfb28785975a4794d6b2fc71e566b9cd6db842dd	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_Size2-Regular-oD1tc_U0.woff	audit/public/assets/KaTeX_Size2-Regular-oD1tc_U0.woff.txt	tracked	font	6188	2014c523c3210bcc166648c4d4cc57f05b747df07a24277bf71c51e67dc79e3d	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/Landing-CWRNt7E9.js	audit/public/assets/Landing-CWRNt7E9.js.txt	tracked	code	63251	1899762bf641e807fee0e8bfe5df54d83a03698736bd9e0eb7a687cee883fd73	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/LazySection-7u6SQGE2.js	audit/public/assets/LazySection-7u6SQGE2.js.txt	tracked	code	4097	ff287f19b74eba200b7f6053b96893bfa0e07a99a77efd550ab97c677a2a3b44	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/Leaderboard-BkEBFdG7.js	audit/public/assets/Leaderboard-BkEBFdG7.js.txt	tracked	code	10718	98916883c54b1082706ed075ed8fba4acbaa5c86646405dc84f95119a8d4ef54	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/MarkdownRenderer-CIV1x0Uq.js	audit/public/assets/MarkdownRenderer-CIV1x0Uq.js.txt	tracked	code	1505	50289a089153fe2138e70b161646738b6cd37c37271e00bb555553681465fe04	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/MarkdownRendererContent-DBrMkHal.js	audit/public/assets/MarkdownRendererContent-DBrMkHal.js.txt	tracked	code	6811	5c5dfa6c5658988c84cf5601532559202d2cdf6f750cad04e08c2d36c48a3533	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/MemberProfile-D-l2e-2X.js	audit/public/assets/MemberProfile-D-l2e-2X.js.txt	tracked	code	10719	69fe4c77c1dd5d17439f9aa76b3464aba6d246f341298756c97dbe8a203e22bd	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/MobileAppTeaser-BkZkKuC5.js	audit/public/assets/MobileAppTeaser-BkZkKuC5.js.txt	tracked	code	8868	22b72e1789fe5a9581e364651a8558781fcde69f6e91325fa836289fa0f1b5a0	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/Navbar-BJMJUymI.js	audit/public/assets/Navbar-BJMJUymI.js.txt	tracked	code	17561	d0b63208729000a44f65d787864e8e94e54a19e6e30f2ae1313f125f63c61ae9	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/NetworkRequiredState-O9ZdVBEy.js	audit/public/assets/NetworkRequiredState-O9ZdVBEy.js.txt	tracked	code	4381	3b498a97ef2c4595455b6c7ccf5f90b8ae08cfe20af751ac206fe5adac17d76c	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/NotFound-X23NBnde.js	audit/public/assets/NotFound-X23NBnde.js.txt	tracked	code	1962	cbe93d8b0cc77dcfd1b2fa06c2d70228fae6372a544534a8098693f5970115db	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/Onboarding-qvAqCBbb.js	audit/public/assets/Onboarding-qvAqCBbb.js.txt	tracked	code	18753	eaa0b9749c86c3af599b74bb83509d0af261a54cae20c44dd8ecc638e735defc	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/OnboardingNavigation-C6kIq5HV.js	audit/public/assets/OnboardingNavigation-C6kIq5HV.js.txt	tracked	code	2386	4f441109098281a0cf743014c33a20eaa78da031aa0aa829fa42474f4e8a1964	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/PWAManager-DjIYufp2.js	audit/public/assets/PWAManager-DjIYufp2.js.txt	tracked	code	18462	f37c58b18c8580123503283cb8dfd5536f9ea79a60778948c8ca68cb08aa4f71	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/PageLayout-B8yOy6kS.js	audit/public/assets/PageLayout-B8yOy6kS.js.txt	tracked	code	1394	96cfedaed1be99bef662745257bc7d794948bd2e85e5cd99aafe41c71a5fcf17	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/PremiumEffects-BX6T03yQ.js	audit/public/assets/PremiumEffects-BX6T03yQ.js.txt	tracked	code	3403	47245de7309b1c8a7da2bd46622171ff2b149689d1e124e5451d282f5e925e06	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/PremiumGate-CX1zS69D.js	audit/public/assets/PremiumGate-CX1zS69D.js.txt	tracked	code	8301	dd0f1d03364394b598497683ff5b058fa65a4195c29c359bf1894b3928ec6904	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/Pricing-D9PNd5BR.js	audit/public/assets/Pricing-D9PNd5BR.js.txt	tracked	code	19354	28c2e4b2a0a8d0c70397d68960e82a3b6f1e3622b4fb1eecc96320636629ea2e	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/Privacy-ClP3A1gm.js	audit/public/assets/Privacy-ClP3A1gm.js.txt	tracked	code	21897	5dfdaff265c01ef2e07ea837233c9baf1b238219358e36b63fb95d4fa7a70d3b	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/QueryProvider-DusNhG9D.js	audit/public/assets/QueryProvider-DusNhG9D.js.txt	tracked	code	4534	f949af64df1b6399d78ad7e02b718813661f1cbd37a29103a63eacf75983f21e	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/QuestionMasterCard-DVOBGNnl.js	audit/public/assets/QuestionMasterCard-DVOBGNnl.js.txt	tracked	code	5161	dcc4bd57b6f3c68f8efb3778b04147c085f838bb52c7fef5238fa65e3b5063f2	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/QuickActionsMenu-ojdsCiqG.js	audit/public/assets/QuickActionsMenu-ojdsCiqG.js.txt	tracked	code	11883	f881f9565220c60d0d1a87d2558772a75a1b5313f8f70c206dd0b1d367a3c20e	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/QuickChatMenu-BUr6NG9I.js	audit/public/assets/QuickChatMenu-BUr6NG9I.js.txt	tracked	code	12128	49459e320726b7e74ff77fa055445079a55acae5fb4706a14372e2e8e49dbc49	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/RadioCard-BtzZXn6i.js	audit/public/assets/RadioCard-BtzZXn6i.js.txt	tracked	code	1574	293602caac94122bf10655b4b9396dee90b472b6bda3670f4725c8cc23a1c796	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/RealAnalyticsOverview-bpioXKtW.js	audit/public/assets/RealAnalyticsOverview-bpioXKtW.js.txt	tracked	code	14614	2f9f386a521d8abf092ec3cca67d2295aee845ff58f651ad3f8e4de2a774c77f	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/ResetPassword-mBBJZV4T.js	audit/public/assets/ResetPassword-mBBJZV4T.js.txt	tracked	code	6214	2b9798125eda020c4e39ae08ebfdb6e6fceb5451b9bc5f78f03d968486b5112c	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/SafeResponsiveContainer-D7o6DE97.js	audit/public/assets/SafeResponsiveContainer-D7o6DE97.js.txt	tracked	code	1269	11b22b7bcdf9f6b9e4e63cc6a6d1b5543ac9935f5db0a6f7ae0ab85b687652df	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/SessionEditModal-CNi_rT0l.js	audit/public/assets/SessionEditModal-CNi_rT0l.js.txt	tracked	code	125311	e2b6d02f85fbcc8530fe0dddab9620aed63321810cdcddb959ca4a367bb68066	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/SessionLogTable-CclRAAwc.js	audit/public/assets/SessionLogTable-CclRAAwc.js.txt	tracked	code	18616	55ab47662492a293ee3e8510d00d68483331bbcc61f926167e1be5d51c9b9fd5	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/SettingsLayout-B4OgCkQ5.js	audit/public/assets/SettingsLayout-B4OgCkQ5.js.txt	tracked	code	260005	54945af4e41dac072d685e4ed4dc478b44cf7a62e1c42ad20dd31c14c17ddda6	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/SharedAnalyticsComponents-DMxLJbRk.js	audit/public/assets/SharedAnalyticsComponents-DMxLJbRk.js.txt	tracked	code	9321	17b044013b354985c7392b3ab1f315c31fb76564dfe045ac32e69f3f05140213	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/SingleGroup-BRE_sMMU.css	audit/public/assets/SingleGroup-BRE_sMMU.css.txt	tracked	stylesheet	2551	5877bcf74967d85623f0960b6c92b1bb7b901cbe20b7d6e5d8a276dd4e2906d9	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/SingleGroup-DU1IhoNK.js	audit/public/assets/SingleGroup-DU1IhoNK.js.txt	tracked	code	129670	1e4b101f09666a550c637d6ca6d45bd5c608817bd78333604ece2bdccff053fe	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/Step1Identity-BZBwnoJ8.js	audit/public/assets/Step1Identity-BZBwnoJ8.js.txt	tracked	code	9140	ba0ba95f7bb412ebdc3cafda3cb9c5cc7b377138c49978f5f96c36e2993060d5	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/Step2Academic-BUGsFsTy.js	audit/public/assets/Step2Academic-BUGsFsTy.js.txt	tracked	code	5369	3c3a1f66a6ca56c1d18c9940b76c9d80953f59456c05953ff185df5fed19723e	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/Step3StudyGoals-CQ0yWK1r.js	audit/public/assets/Step3StudyGoals-CQ0yWK1r.js.txt	tracked	code	5017	73eb00031a0e6ad9a66cfc0542df69091faaeb0c5085f8ae6ab538f73713fab5	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/Step4Preferences-D6oDNUqn.js	audit/public/assets/Step4Preferences-D6oDNUqn.js.txt	tracked	code	5408	45f7abc1fa0e2a8b119eed69b46127602d00235f12228d0e1d5408d6ab27d0da	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/Step5Community-BvHWgTaf.js	audit/public/assets/Step5Community-BvHWgTaf.js.txt	tracked	code	3808	020be082fb434586a33b7d0e63326eb087a7b4d4b9e734a8e1ff20371e796ae1	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/Step6Personalization-CNdBQkFI.js	audit/public/assets/Step6Personalization-CNdBQkFI.js.txt	tracked	code	6696	73d9667ca923d9fa0ce5cbb4e3d80c5b580ccc59ca1697fe405c1b591e1bef20	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/Story-TXs13Cjc.js	audit/public/assets/Story-TXs13Cjc.js.txt	tracked	code	10696	8ab8263bb8f60e5498a804abbece02f7ac0e515e147fc07a9cb04e350e06e471	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/Study-pAdAenIl.js	audit/public/assets/Study-pAdAenIl.js.txt	tracked	code	197932	ea247e660383034f01862ceb3cee96ad641564b6491f707e668b75a01329bf97	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/SubjectCreateModal-DhD_Cwbk.js	audit/public/assets/SubjectCreateModal-DhD_Cwbk.js.txt	tracked	code	21147	445fc38a7b650281655595270054ad73c4d229fe4eaded2dbb2f7d7743056952	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/SubjectIcon-CyCDqtel.js	audit/public/assets/SubjectIcon-CyCDqtel.js.txt	tracked	code	2435	fbc54a6e8cbe975e7f1d6ff807f57c5725e03f8c9ebaedb7339ac7e3dc72b3ed	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/Subscription-UaefsAtQ.js	audit/public/assets/Subscription-UaefsAtQ.js.txt	tracked	code	54200	9cb0bb578c0ac957e7ba3efe4f955b23b4c6e32cfdd4761efc9d884085adbad4	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/SupportMessage-BE7j-Ezd.js	audit/public/assets/SupportMessage-BE7j-Ezd.js.txt	tracked	code	8105	f2c2000ff065f31475629541ee24bc80a0a9ce5b69a4fbbbd9ffa3ca675e7a4c	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/SupportPromptDialog-Bkl24oin.js	audit/public/assets/SupportPromptDialog-Bkl24oin.js.txt	tracked	code	6410	13a7724ba3e53eef74322658a995f912b599675725337fd60f96222cf4c39cc9	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/Syllabus-DZSnov0t.js	audit/public/assets/Syllabus-DZSnov0t.js.txt	tracked	code	157333	acc612e13b8dec133fe5eca3289af9a11bb9468c8fdda757f60edba55038dadb	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/SyncListener-BMsBLWig.js	audit/public/assets/SyncListener-BMsBLWig.js.txt	tracked	code	2090	90eafb373df3ba3c88d41ee1d7b864187240d3ae0a3cd791a202c4318d68c905	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/TaskCardModal-DZvd1GWt.js	audit/public/assets/TaskCardModal-DZvd1GWt.js.txt	tracked	code	80105	b92344a1fb6896cee05ed7764fad87cea5bed139c357c74665ad5848e2d806c5	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/TaskController-BUyiMYKC.js	audit/public/assets/TaskController-BUyiMYKC.js.txt	tracked	code	2268	7ab201f468edaf9918e42e5e7b3a29aaae1d9c67852c7ef2b62ed9113846493b	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/Tasks-BYRFOrek.js	audit/public/assets/Tasks-BYRFOrek.js.txt	tracked	code	251178	7e9fa80f4d866001b3205b0588d75dd80317cd754c8b03b85bd58cf3ccd6abeb	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/Tasks-COZfGapE.css	audit/public/assets/Tasks-COZfGapE.css.txt	tracked	stylesheet	18695	623afbe636ded8c6698b6d8ed2cb290d17ee1765b25f35665607321604ca68b7	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/Terms-BXixZPB6.js	audit/public/assets/Terms-BXixZPB6.js.txt	tracked	code	21654	0f3093b303a61fe9016afa8d7f2abb7482d7c6dec30d33536de1ca19ba5870c6	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/Testimonials-CnzXcixO.js	audit/public/assets/Testimonials-CnzXcixO.js.txt	tracked	code	8019	d84114e7c5f2f9ea9e7eb1d91a44ba60d78beb38322bfeaccef01108bc92b2f7	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/Toggle-D54hkegy.js	audit/public/assets/Toggle-D54hkegy.js.txt	tracked	code	799	b6a68ada3472c150e45267581a027011c5ac364ad28385afd77fa4694ad7afea	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/ToolsModal-BMUG81iV.js	audit/public/assets/ToolsModal-BMUG81iV.js.txt	tracked	code	17928	712d94163e87ffb7850b1a75972679fb0c97c985573bda0f56339e12765791b6	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/WebsiteShowcase-DUy56Ho8.js	audit/public/assets/WebsiteShowcase-DUy56Ho8.js.txt	tracked	code	12372	9df5746c3592732bc2b06e5067271fb653ca536eb6e2bcec60d6fe6bb7072be8	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/WelcomeTeaser-B96rmBi8.js	audit/public/assets/WelcomeTeaser-B96rmBi8.js.txt	tracked	code	15806	b17920535a812bf186ad2c1b6cb5de1fb29f0ab8b79945cc624e5a9574c0deb3	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/analyticsWorker-BnmTlfYB.js	audit/public/assets/analyticsWorker-BnmTlfYB.js.txt	tracked	code	147629	c4e393d51d79bbc320c4b7c07e1f6fa0712b81a8e8c72eb76c640f6ea37f6f42	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/bootstrap-D1vc155U.js	audit/public/assets/bootstrap-D1vc155U.js.txt	tracked	code	1622	a6ccb350115c33c75000e8cc5c8ddcf66e56f8dfeb4895182b08ae327a99e6d9	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/demoCommunity-DUJ4Y1zo.js	audit/public/assets/demoCommunity-DUJ4Y1zo.js.txt	tracked	code	236	07644e79be6c8c70f12a5f67947ef168b020f9c8f0005d5140cca2899f2d4448	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/endOfDay-CZDDeNMb.js	audit/public/assets/endOfDay-CZDDeNMb.js.txt	tracked	code	172	f6367add9c3da26f455349df7cfe469383fc6c47a21bdda95b4d6b175484fb40	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/endOfMonth-BISTJu4P.js	audit/public/assets/endOfMonth-BISTJu4P.js.txt	tracked	code	240	b4e312d30ecd2bd1e0195177dfe2ada69753f2e33698dc5e22f081d57e2679c1	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/focusBackground-t8AknbRg.js	audit/public/assets/focusBackground-t8AknbRg.js.txt	tracked	code	921	43ae2db07d256b4b30f8bc2b376473bce30dba9dc4291c8ae12e0cf3fda1c20a	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/groupCache-DVHvdGlY.js	audit/public/assets/groupCache-DVHvdGlY.js.txt	tracked	code	3673	d39654223e51949c1edb1c8fb2f1f953b70d5dd604621ebd73576cc8df477d61	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/index-B45N-99N.js	audit/public/assets/index-B45N-99N.js.txt	tracked	code	5107	b4bd751f9665919109153751e9c2fda39e793ad59114f17484ff3c588ac44529	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/index-BPYJFSVW.js	audit/public/assets/index-BPYJFSVW.js.txt	tracked	code	9113	76156e335af7c64e6660396d6177312246e6a100e238dfcd6c0194c967377893	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/index-CrO6t5EW.css	audit/public/assets/index-CrO6t5EW.css.txt	tracked	stylesheet	427005	a0deee32a52dab53dc5f91f3e5ded3e874674360326afd4d407a48fb4e9d0af6	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/index-Der0FgF3.css	audit/public/assets/index-Der0FgF3.css.txt	tracked	stylesheet	405021	40e854723460e3d051297c179f71ed3fc9c61d8d14158fa67273ac65a7f1e15e	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/index-L1EjXFqL.js	audit/public/assets/index-L1EjXFqL.js.txt	tracked	code	37	904e5d193d1d0527a8ec5f374a30ae8539fd4189d12ab71c73ba1ec22ce1a41a	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/index-qd2KF3Jd.js	audit/public/assets/index-qd2KF3Jd.js.txt	tracked	code	313290	47ce71d1aeb5c883d2977f6f3f290744ecec39344e2eb4431ca9f8fb61a4e8e9	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/messaging-BP0KfJxy.js	audit/public/assets/messaging-BP0KfJxy.js.txt	tracked	code	119346	49ab29aa204f7558b5318005b4d23cc139fb676bb2939fd4ea49cf211ddc109d	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/sessionSync-mloIEnTd.js	audit/public/assets/sessionSync-mloIEnTd.js.txt	tracked	code	4409	3f6b716f3b8ce7cacd74fd0230db731fccaf19e913c480f16f3a57fa8ad22e64	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/sortable.esm-BBuGRz7f.js	audit/public/assets/sortable.esm-BBuGRz7f.js.txt	tracked	code	92670	f88643b61b98b2a3756806e5dc4850d4063e9f997361a11074fa5699e2e88cd9	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/studyPreferences-BBZvHe-O.js	audit/public/assets/studyPreferences-BBZvHe-O.js.txt	tracked	code	2947	c413cd32dd3133ab523815b45e0f47f645f15f774de12b9d9e920cfe29cf816b	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/studyTimeMaps-B0T_-AX0.js	audit/public/assets/studyTimeMaps-B0T_-AX0.js.txt	tracked	code	3190	c264472f4b8b6e581ffb8fea8e25744affb01c62d81b664790c4bbf028fd6ba1	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/subjectBranding-DaDo_h8r.js	audit/public/assets/subjectBranding-DaDo_h8r.js.txt	tracked	code	7718	9c6a5684787ca0ce502cad749ae5dd0bfb1e27d52064715a25256dfd310891fb	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/taskAvailability-B1aDS_ww.js	audit/public/assets/taskAvailability-B1aDS_ww.js.txt	tracked	code	460	7726b78f5d1f6e24fa002a159c31afeca0baa816eb445b63f739899c7a8f8b4f	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/taskCompletion-DkuS3Ybf.js	audit/public/assets/taskCompletion-DkuS3Ybf.js.txt	tracked	code	673	366aa68df017cfc27be8939e18d07b14a4c3ed699d87b6954c83e718049dac23	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/timeFormat-CMPo-BX2.js	audit/public/assets/timeFormat-CMPo-BX2.js.txt	tracked	code	1428	6048893fcd7c34dd322e29bb134fbe99e0bdd3cbfc8e280f4aa0b308a2d44769	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/useAIStore-B2cv1FZz.js	audit/public/assets/useAIStore-B2cv1FZz.js.txt	tracked	code	466038	fa0974002d627907f277871607ec5b7a6f9ea3e5cc76ceaf9322e5eaf76e7103	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/useChartAnimation-C6FTIqbw.js	audit/public/assets/useChartAnimation-C6FTIqbw.js.txt	tracked	code	113	1a403848e7ca3a95459b55389fff4949688e96f49ed097b80a00fcb8d0c5ef8f	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/useFocusStore-CX_Nyp1h.js	audit/public/assets/useFocusStore-CX_Nyp1h.js.txt	tracked	code	111469	5cb286b9aee0452167b6ef34df9fc44a2c166693b1d3ca5da3f0f4d42a7fee7a	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/useGroupChallenges-N8BLPr3m.js	audit/public/assets/useGroupChallenges-N8BLPr3m.js.txt	tracked	code	7986	177c2e5ca0360aaa6909d7bc9a24360bf3b22f30eceb13c0aae42558ea8fe0da	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/useGroupPresence-BmkfUzH6.js	audit/public/assets/useGroupPresence-BmkfUzH6.js.txt	tracked	code	3638	09a50a952b1235d684e16dbcf8a86c6cfeab5567e291fc29013b3fde73bdec34	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/useGroups-vEjDKzZY.js	audit/public/assets/useGroups-vEjDKzZY.js.txt	tracked	code	9410	2f6f397d515a5a3ab32467fbfd24fb485b4eb5dde1f68e5b2418be4dff54475e	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/useInvites-D9RLFwf8.js	audit/public/assets/useInvites-D9RLFwf8.js.txt	tracked	code	2771	9112968ec200082d838f5c06bcaa2f1412ad96e337ad52d2305b2384ed78f76e	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/useLeaderboard-BpvH5FXA.js	audit/public/assets/useLeaderboard-BpvH5FXA.js.txt	tracked	code	3929	73adec0fa01c6025a86ff5a077b76b1e93736abab7d20d18a8edab43c6bbc24e	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/useNotificationStore-BS4df28T.js	audit/public/assets/useNotificationStore-BS4df28T.js.txt	tracked	code	8076	148b12ab207a55150b0fb2085622c46d908e7de01e0aa0a6d5966a7928be53c8	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/useOnlineStatus-BJOTUERN.js	audit/public/assets/useOnlineStatus-BJOTUERN.js.txt	tracked	code	613	47ba4a46b7bd6ab67f4b4bafb48ab155d9e3c9b77a1a070df6c5e171f9a14cfb	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/useQuotesStore-C7b4gZp0.js	audit/public/assets/useQuotesStore-C7b4gZp0.js.txt	tracked	code	4599	e0e5c27ceb6c3feacedbc4c2cf92c54205b58ee3206ccd6995b9925454ca9d3e	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/useSupportModalStore-BkYsnKtG.js	audit/public/assets/useSupportModalStore-BkYsnKtG.js.txt	tracked	code	215	d2e971f88b0881dfec5e5befccb8a44fabd5b03d025be449c35a404cbbd533ea	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/useSyncStore-vWs_TdIc.js	audit/public/assets/useSyncStore-vWs_TdIc.js.txt	tracked	code	3623	bfdf0bbe4d16806db8f2cfcced0fe4a23c7068491e5fcae6cd897539804a684b	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/useUIStore-JhKp1ywd.js	audit/public/assets/useUIStore-JhKp1ywd.js.txt	tracked	code	803	493b2b75357bdf3794ae6f7dd9d42e5d3a9790f7b452e8281c6af274b1dde28e	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/utils-D8mZnxMk.js	audit/public/assets/utils-D8mZnxMk.js.txt	tracked	code	52578	c49d32ae38ce90e2593f3e6ef1035aa18d67c35f7660c3a02939d623435206b9	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/vendor-charts-BN-djq5a.js	audit/public/assets/vendor-charts-BN-djq5a.js.txt	tracked	code	431709	78ffbd3cdddbd2711f371b4dc5cd8dc605c1a782da496d29956fa810dcef0450	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/vendor-charts-CFLJvnG7.js	audit/public/assets/vendor-charts-CFLJvnG7.js.txt	tracked	code	684509	4d49492aff54add0926a56e89d2164ba25941a27d47ef303c86339dbb9257396	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/vendor-driver-Bqothgl5.js	audit/public/assets/vendor-driver-Bqothgl5.js.txt	tracked	code	20711	bcda90ed97ddf7b61b06f9e56d9f6cec07bc540322ed98e29cdc12a52cc74d06	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/vendor-driver-DB0Q8XAf.css	audit/public/assets/vendor-driver-DB0Q8XAf.css.txt	tracked	stylesheet	3938	4b398481a7ce8375af4d9f58f39410c73a0b70726fe513686d3d51c10ad76cb5	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/vendor-icons-BC6UY0dc.js	audit/public/assets/vendor-icons-BC6UY0dc.js.txt	tracked	code	44	e2a7c685a5aeb652c9b19968adaa252ca5e5c6de02757e5358d1dfd315020e29	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/vendor-icons-CqruUz7g.js	audit/public/assets/vendor-icons-CqruUz7g.js.txt	tracked	code	154131	7f674684a06bc8c44cdbdf94207b5ccdcbd79c3b8fe2a964ba339447210120c5	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/vendor-katex-ASjZcBK0.css	audit/public/assets/vendor-katex-ASjZcBK0.css.txt	tracked	stylesheet	28759	546d9634d20fe6538e5543b53ae870d159afcb09c3266cac1a4bf4a3b31ba826	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
